date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,,
2018-08-15,2018-11-14,292.8,267.05,296.518334,-25.75,13.23340851,,
2018-08-16,2018-11-15,289.45,269.8499996,289.9374219,-19.60000038,13.3704783,,
2018-08-17,2018-11-16,289.7,269.45,293.566936,-20.25,13.52409548,,
2018-08-20,2018-11-19,290.15,270.3500008,295.5704917,-19.79999924,13.65205187,,
2018-08-21,2018-11-20,293.6,267.35,298.7599417,-26.25,13.82556779,,
2018-08-22,2018-11-21,294.45,266.3000004,302.2217843,-28.14999962,13.9831443,,
2018-08-23,2018-11-22,295.25,266.1499996,301.4705167,-29.10000038,14.12088133,,
2018-08-24,2018-11-23,296.6,264.1499992,302.9559098,-32.45000076,14.27574118,,
2018-08-27,2018-11-26,298.2,268.2499992,303.5821793,-29.95000076,14.31906174,,
2018-08-28,2018-11-27,298.55,270.1999996,301.1255796,-28.35000038,14.29552247,,
2018-08-29,2018-11-28,299.1,271.7499996,298.6771753,27.35000038,14.23346544,,
2018-08-30,2018-11-29,299.4,272.0499996,312.2520241,-27.35000038,14.14607099,,
2018-08-31,2018-11-30,300.65,269.3500008,300.9635964,-31.29999924,14.07357854,,
2018-09-03,2018-12-03,298.55,274.1500004,301.0692661,-24.39999962,13.90847648,,
2018-09-04,2018-12-04,300.05,271.5000008,299.8496984,28.54999924,13.79742791,,
2018-09-05,2018-12-05,295.8,269.6500004,298.74681,-26.14999962,13.66264506,,
2018-09-06,2018-12-06,295.6,265.1499992,300.2957765,-30.45000076,13.66111542,,
2018-09-07,2018-12-07,294.2,266.2499992,298.5498716,-27.95000076,13.62971672,,
2018-09-10,2018-12-10,294.65,263.15,300.4009952,-31.5,13.65924971,,
2018-09-11,2018-12-11,293.55,262.9000004,304.4156368,-30.64999962,13.66882312,,
2018-09-12,2018-12-12,293.75,266.5499992,297.5318041,-27.20000076,13.62461823,,
2018-09-13,2018-12-13,293.25,267.7999992,296.0145729,-25.45000076,13.54885462,,
2018-09-14,2018-12-14,298.05,262.7000015,300.5727623,-35.34999847,13.54169149,,
2018-09-17,2018-12-17,295.25,263.6499996,301.7521124,-31.60000038,13.40130636,,
2018-09-18,2018-12-18,296.85,262.5500008,300.826279,-34.29999924,13.32103882,,
2018-09-19,2018-12-19,297.05,264.4500015,295.9073058,32.59999847,13.15631167,,
2018-09-20,2018-12-20,299.65,261.4499992,298.3084409,38.20000076,13.0102067,,
2018-09-21,2018-12-21,301,261.6500015,302.8314364,-39.34999847,12.763065,,
2018-09-24,2018-12-24,301,261.5499992,303.5245519,-39.45000076,12.44235735,,
2018-09-25,2018-12-25,301,261.5499992,303.160542,-39.45000076,12.08317573,,
2018-09-26,2018-12-26,301,257.2999992,306.1760616,-43.70000076,11.75820135,,
2018-09-27,2018-12-27,303.15,261.4499992,310.5281452,-41.70000076,11.3115266,,
2018-09-28,2018-12-28,301.6,262.0000015,303.2390657,-39.59999847,10.71194215,,
2018-10-01,2018-12-31,301.05,262.0000008,308.5424469,-39.04999924,10.11123579,,
2018-10-02,2019-01-01,297.6,262.0000015,300.7067452,-35.59999847,9.461327124,,
2018-10-03,2019-01-02,297.6,258.85,299.6796759,-38.75,8.95130901,,
2018-10-04,2019-01-03,292.55,256.5999992,304.6504219,-35.95000076,8.417062155,,
2018-10-05,2019-01-04,291.9,258.8500008,300.6069187,-33.04999924,8.005306988,,
2018-10-08,2019-01-07,290.8,262.8,307.7190712,-28,7.506169219,,
2018-10-09,2019-01-08,290.8,260.7500008,308.8365772,-30.04999924,7.027759145,,
2018-10-10,2019-01-09,288.8,266.05,288.3407366,22.75,6.428712228,,
2018-10-11,2019-01-10,275.55,265.8,288.1708534,-9.75,5.863225094,,
2018-10-12,2019-01-11,280.2,267.95,295.5132067,-12.25,5.77271297,,
2018-10-15,2019-01-14,277.9,265.4,291.370542,-12.5,5.542366651,,
2018-10-16,2019-01-15,277.65,270.8499998,295.6213783,-6.800000191,5.394322103,,
2018-10-17,2019-01-16,281.2,272.0999996,293.6001303,-9.100000381,5.265206693,,
2018-10-18,2019-01-17,278.25,272.3499999,292.3240767,-5.900000095,4.998065127,,
2018-10-19,2019-01-18,279.2,274.7500002,295.5175392,-4.449999809,4.890387317,,
2018-10-22,2019-01-21,279.9,274.8000001,292.6545319,-5.099999905,4.743577673,,
2018-10-23,2019-01-22,273.15,273.1,288.9195246,-0.050000001,4.516919758,,
2018-10-24,2019-01-23,272.05,274.8,285.3673294,2.75,4.559129331,,
2018-10-25,2019-01-24,267.7,277.0999996,282.0064308,9.399999619,4.695051703,,
2018-10-26,2019-01-25,263.45,282.4000008,281.5512955,18.95000076,5.084500649,,
2018-10-29,2019-01-28,260.55,282.1500004,273.2503851,21.60000038,5.408968638,,
2018-10-30,2019-01-29,262.75,283.5499992,271.645215,20.79999924,5.717545074,,
2018-10-31,2019-01-30,264.1,287.6,281.3640686,23.5,6.205812985,,
2018-11-01,2019-01-31,261.35,286.9500004,258.7640966,-25.60000038,6.622489233,,
2018-11-02,2019-02-01,270.6,286.2999998,262.7104126,-15.69999981,6.936193923,,
2018-11-05,2019-02-04,267.8,286.3,267.9941222,18.5,7.271365312,,
2018-11-06,2019-02-05,269.8,286.3,268.2636128,-16.5,7.585485043,,
2018-11-07,2019-02-06,268.5,286.2999992,265.202616,-17.79999924,7.878766905,,
2018-11-08,2019-02-07,270.8,285.9999998,263.8995841,-15.19999981,8.143448931,,
2018-11-09,2019-02-08,269.25,281.8999996,268.6951265,-12.64999962,8.283975495,,
2018-11-12,2019-02-11,269.85,282.6500002,269.9822899,12.80000019,8.436209178,,
2018-11-13,2019-02-12,267.15,284.2999996,265.8062263,-17.14999962,8.62095336,,
2018-11-14,2019-02-13,267.05,285.6999996,267.457934,18.64999962,8.823404754,,
2018-11-15,2019-02-14,269.85,288.35,266.9480837,-18.5,9.085451144,,
2018-11-16,2019-02-15,269.45,284.1499998,268.0285031,-14.69999981,9.234144383,,
2018-11-19,2019-02-18,270.35,286.7499996,267.1574179,-16.39999962,9.435199958,,
2018-11-20,2019-02-19,267.35,285.6499992,266.9981209,-18.29999924,9.601004737,,
2018-11-21,2019-02-20,266.3,288.4000004,262.7590826,-22.10000038,9.811343038,,
2018-11-22,2019-02-21,266.15,288.6000008,263.0891279,-22.45000076,10.00355566,,
2018-11-23,2019-02-22,264.15,288.7500004,264.4203872,24.60000038,10.1830497,,
2018-11-26,2019-02-25,268.25,289.5499992,262.6068172,-21.29999924,10.34474124,,
2018-11-27,2019-02-26,270.2,287.7499992,263.0118076,-17.54999924,10.49036521,,
2018-11-28,2019-02-27,271.75,288.4500008,273.3714565,16.70000076,10.6522677,,
accuracy, down accuracy, acc with interval,,,,,,
0.404312668,0.11965812,0.172506739,,,,,,
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size, iteration,
FALSE,TRUE,20,20,2,500,20,300,
 avg_profit, avg_loss, max_profit, max_loss,,,,,
13.17000001,-17.34185516,38.20000076,-43.70000076,,,,,
