month,year,시가,손절 -3,누적손익,고점대비하락폭,leverage,invest rate,행 레이블,평균 : 시가,합계 : 손절 -3,행 레이블,평균 : 시가,합계 : 손절 -3,,년,지수평균,손익,누적,고점대비하락폭,
3,2009,155.9,0.900003052,2.039998467,0.304795538,,,,,,,,,,,,,,,
3,2009,154.95,-0.250003052,2.032592767,0.307319303,,,,,,,,,,,,,,,
3,2009,157.1,-3,1.945259851,0.337081204,,,,,,,,,,,,,,,
3,2009,161.6,0.499987793,1.958801707,0.332466319,,,,,,,,,,,,,,,
3,2009,162,2.65,2.030896492,0.307897371,,,,,,,,,,,,,,,
3,2009,160.05,0.2,2.036606604,0.30595144,,,,,,,,,,,,,,,
3,2009,161.45,-3,1.951458914,0.334968646,,,,,,,,,,,,,,,
3,2009,167.25,0.550003052,1.965898039,0.330047983,,,,,,,,,,,,,,,
3,2009,166.95,1.050003052,1.993717432,0.320567502,,,,,,,,,,,,,,,
3,2009,167.3,2.649996948,2.064772582,0.296352848,,,,,,,,,,,,,,,
3,2009,170.25,0.3,2.072958905,0.293563058,,,,,,,,,,,,,,,
3,2009,169.95,6.649993896,2.255463283,0.231367982,,,,,,,,,,,,,,,
3,2009,164.9,-3,2.163138376,0.262831088,,,,,,,,,,,,,,,
4,2009,165.6,3.000003052,2.251309867,0.232783412,,,,,,,,,,,,,,,
4,2009,171.1,-3,2.162494311,0.263050577,,,,,,,,,,,,,,,
4,2009,174.9,-0.200012207,2.156930093,0.264946789,,,,,,,,,,,,,,,
4,2009,176.05,-3,2.074230416,0.293129743,,,,,,,,,,,,,,,
4,2009,176.4,0.250006104,2.080844832,0.290875638,,,,,,,,,,,,,,,
4,2009,174.15,-3,2.000191932,0.318361078,,,,,,,,,,,,,,,
4,2009,171.6,-3,1.921513053,0.345173798,,,,,,,,,,,,,,,
4,2009,180.1,-0.9,1.899908034,0.352536502,,,,,,,,,,,,,,,
4,2009,180,-0.5,1.888033609,0.356583149,,,,,,,,,,,,,,,
4,2009,181.1,2.1,1.937293459,0.339796045,,,,,,,,,,,,,,,
4,2009,177.05,1.95,1.98530179,0.323435441,,,,,,,,,,,,,,,
4,2009,182.05,3.150006104,2.062592939,0.297095641,,,,,,,,,,,,,,,
4,2009,181.3,2.4,2.124027037,0.276159714,,,,,,,,,,,,,,,
4,2009,180.3,1.599996948,2.166436814,0.261707024,,,,,,,,,,,,,,,
4,2009,175.9,3.650006104,2.26758458,0.227237205,,,,,,,,,,,,,,,
4,2009,179.95,2.049996948,2.325707493,0.207429686,,,,,,,,,,,,,,,
4,2009,183.55,-0.550006104,2.310027325,0.21277328,,,,,,,,,,,,,,,
4,2009,183.85,-3,2.225215334,0.241676083,,,,,,,,,,,,,,,
4,2009,182.05,-3,2.14270941,0.269793009,,,,,,,,,,,,,,,
4,2009,180.6,-3,2.062624756,0.297084799,,,,,,,,,,,,,,,
4,2009,175.7,3.850006104,2.16431807,0.262429064,,,,,,,,,,,,,,,
4,2009,181.35,-3,2.083760326,0.289882076,,,,,,,,,,,,,,,
5,2009,181.35,2.5,2.14839309,0.267856086,,,,,,,,,,,,,,,
5,2009,185.55,-0.849987793,2.126249502,0.275402328,,,,,,,,,,,,,,,
5,2009,185.55,0.85,2.14816517,0.267933758,,,,,,,,,,,,,,,
5,2009,187,-0.899987793,2.124903269,0.275861106,,,,,,,,,,,,,,,
5,2009,188.65,1.350003052,2.159116936,0.264201542,,,,,,,,,,,,,,,
5,2009,187.5,0.850003052,2.181140008,0.25669637,,,,,,,,,,,,,,,
5,2009,188.35,0.149993896,2.185048183,0.255364516,,,,,,,,,,,,,,,
5,2009,187.6,6.10352E-06,2.185048343,0.255364461,,,,,,,,,,,,,,,
5,2009,187.6,1.349990845,2.220427017,0.243307878,,,,,,,,,,,,,,,
5,2009,186.1,-1.849996948,2.170762793,0.260232788,,,,,,,,,,,,,,,
5,2009,185.1,-0.450003052,2.158888604,0.264279354,,,,,,,,,,,,,,,
5,2009,184.35,-0.200009155,2.153618497,0.266075337,,,,,,,,,,,,,,,
5,2009,188.25,-1.600012207,2.112433446,0.280110657,,,,,,,,,,,,,,,
5,2009,190.1,-0.75,2.093681571,0.286501047,,,,,,,,,,,,,,,
5,2009,190.05,0.900012207,2.115990241,0.278898548,,,,,,,,,,,,,,,
5,2009,187.15,-1.599990845,2.075287482,0.292769509,,,,,,,,,,,,,,,
5,2009,184.5,-3,1.999362331,0.318643795,,,,,,,,,,,,,,,
5,2009,186.2,-3,1.926882762,0.343343873,,,,,,,,,,,,,,,
5,2009,184.5,3.550003052,2.010302758,0.314915443,,,,,,,,,,,,,,,
5,2009,179.95,4.449996948,2.122156843,0.276797052,,,,,,,,,,,,,,,
5,2009,185.05,-0.449987793,2.110545789,0.280753945,,,,,,,,,,,,,,,
6,2009,184.95,2.499990845,2.174734903,0.258879145,,,,,,,,,,,,,,,
6,2009,190.35,3.249990845,2.258279448,0.230408271,,,,,,,,,,,,,,,
6,2009,188.6,2.100006104,2.314856337,0.211127616,,,,,,,,,,,,,,,
6,2009,186.45,4.45,2.439165799,0.168764598,,,,,,,,,,,,,,,
6,2009,183.75,-0.449996948,2.425725589,0.173344843,,,,,,,,,,,,,,,
6,2009,184.05,0.349996948,2.43610452,0.169807841,,,,,,,,,,,,,,,
6,2009,186.15,4.799987793,2.577441409,0.121642101,,,,,,,,,,,,,,,
6,2009,182.9,5.349993896,2.747074627,0.063833347,,,,,,,,,,,,,,,
6,2009,187.8,2.050006104,2.814544911,0.040840367,,,,,,,,,,,,,,,
6,2009,190.85,-0.650009155,2.792976507,0.048190594,,,,,,,,,,,,,,,
6,2009,190.35,2.099996948,2.862305611,0.024564154,,,,,,,,,,,,,,,
6,2009,186.45,-0.45,2.846762117,0.02986117,,,,,,,,,,,,,,,
6,2009,185.8,0.449993896,2.862275074,0.02457456,,,,,,,,,,,,,,,
6,2009,184.9,1.250012207,2.905813351,0.009737292,,,,,,,,,,,,,,,
6,2009,184.5,0.649987793,2.928846804,0.001887796,,,,,,,,,,,,,,,
6,2009,183.85,-3,2.821315034,0.038533199,,,,,,,,,,,,,,,
6,2009,183.55,-1.650012207,2.764250422,0.057980063,,,,,,,,,,,,,,,
6,2009,182.2,-0.100009155,2.760836518,0.059143476,,,,,,,,,,,,,,,
6,2009,183,-3,2.659002384,0.093847201,,,,,,,,,,,,,,,
6,2009,188.15,0.250009155,2.666952125,0.091138035,,,,,,,,,,,,,,,
6,2009,188.3,0.849996948,2.694039366,0.081907061,,,,,,,,,,,,,,,
6,2009,188.8,1.900003052,2.755040621,0.061118642,,,,,,,,,,,,,,,
7,2009,186.7,4.000003052,2.887849322,0.015859195,,,,,,,,,,,,,,,
7,2009,191.3,1.150003052,2.926910116,0.002547794,,,,,,,,,,,,,,,
7,2009,187.15,3.850006104,3.062386467,0,,,,,,,,,,,,,,,
7,2009,191.15,-1.650003052,3.002908932,0.019421956,,,,,,,,,,,,,,,
7,2009,193.4,0.1,3.006402492,0.018281159,,,,,,,,,,,,,,,
7,2009,192.3,-1,2.971226176,0.029767729,,,,,,,,,,,,,,,
7,2009,192.85,0.55,2.99029225,0.023541842,,,,,,,,,,,,,,,
7,2009,192.45,0.15,2.995536332,0.021829425,,,,,,,,,,,,,,,
7,2009,192.3,5.900009155,3.202326798,0,,,,,,,,,,,,,,,
7,2009,188.85,-1.099993896,3.16035849,0.013105567,,,,,,,,,,,,,,,
7,2009,189.65,1.799996948,3.227848236,0,,,,,,,,,,,,,,,
7,2009,194.25,-0.399996948,3.212893068,0.004633169,,,,,,,,,,,,,,,
7,2009,195.7,0.099987793,3.216586541,0.003488917,,,,,,,,,,,,,,,
7,2009,196.4,-3,3.106036851,0.037737643,,,,,,,,,,,,,,,
7,2009,201.95,-0.050003052,3.10430647,0.038273722,,,,,,,,,,,,,,,
7,2009,202.35,-0.450003052,3.088773326,0.04308595,,,,,,,,,,,,,,,
7,2009,202.8,-0.199996948,3.081919644,0.045209248,,,,,,,,,,,,,,,
7,2009,204,-0.25,3.073421704,0.047841943,,,,,,,,,,,,,,,
7,2009,205,-1.350006104,3.027882384,0.061950203,,,,,,,,,,,,,,,
7,2009,205.95,1.249990845,3.069231531,0.049140075,,,,,,,,,,,,,,,
7,2009,206.85,-0.549993896,3.050869762,0.054828623,,,,,,,,,,,,,,,
7,2009,206.85,-1.599993896,2.997772884,0.071278243,,,,,,,,,,,,,,,
7,2009,208.8,-3,2.900862122,0.101301576,,,,,,,,,,,,,,,
8,2009,212.05,0.150006104,2.905479339,0.099871144,,,,,,,,,,,,,,,
8,2009,213.3,0.949987793,2.934595056,0.090850981,,,,,,,,,,,,,,,
8,2009,213.1,1.5,2.981072101,0.076452211,,,,,,,,,,,,,,,
8,2009,210.85,1.349990845,3.024017062,0.063147694,,,,,,,,,,,,,,,
8,2009,211.65,1.850003052,3.08349021,0.044722681,,,,,,,,,,,,,,,
8,2009,214.3,0.850003052,3.111008624,0.036197368,,,,,,,,,,,,,,,
8,2009,212.85,0.700006104,3.134028973,0.029065574,,,,,,,,,,,,,,,
8,2009,212.4,-1.700006104,3.07758969,0.046550685,,,,,,,,,,,,,,,
8,2009,212.3,-0.200003052,3.071066202,0.048571687,,,,,,,,,,,,,,,
8,2009,212.8,-2.500003052,2.989887779,0.07372108,,,,,,,,,,,,,,,
8,2009,214.3,5.550003052,3.16411197,0.019745744,,,,,,,,,,,,,,,
8,2009,207.3,2.2,3.239666018,0,,,,,,,,,,,,,,,
8,2009,210.2,0.599993896,3.260472415,0,,,,,,,,,,,,,,,
8,2009,211.1,-2.699996948,3.166643199,0.028777798,,,,,,,,,,,,,,,
8,2009,214.5,-0.100009155,3.163321241,0.029796656,,,,,,,,,,,,,,,
8,2009,217.8,-0.500009155,3.146981473,0.034808128,,,,,,,,,,,,,,,
8,2009,217.7,0.550009155,3.16487056,0.029321473,,,,,,,,,,,,,,,
8,2009,218,-1.000006104,3.132205413,0.039340005,,,,,,,,,,,,,,,
8,2009,217.95,0.599993896,3.15160635,0.03338966,,,,,,,,,,,,,,,
8,2009,218.8,-1.7,3.096510855,0.05028767,,,,,,,,,,,,,,,
8,2009,217.6,2.550003052,3.178157235,0.025246397,,,,,,,,,,,,,,,
9,2009,216,3.600003052,3.297338232,0,,,,,,,,,,,,,,,
9,2009,216.35,2.449996948,3.381352812,0,,,,,,,,,,,,,,,
9,2009,218.55,1.149993896,3.421385775,0,,,,,,,,,,,,,,,
9,2009,220.05,1.549996948,3.475610085,0,,,,,,,,,,,,,,,
9,2009,219.5,1.199996948,3.518362355,0,,,,,,,,,,,,,,,
9,2009,219.1,-0.599993896,3.49668394,0.006161507,,,,,,,,,,,,,,,
9,2009,220.4,-1.849993896,3.430645378,0.024931195,,,,,,,,,,,,,,,
9,2009,219.45,-3,3.325123135,0.054923058,,,,,,,,,,,,,,,
9,2009,223.65,1.150003052,3.363592972,0.04398904,,,,,,,,,,,,,,,
9,2009,224.8,1.900009155,3.427558404,0.025808584,,,,,,,,,,,,,,,
9,2009,223.85,0.55,3.446506823,0.020423005,,,,,,,,,,,,,,,
9,2009,225.55,-3,3.343363746,0.049738654,,,,,,,,,,,,,,,
9,2009,231.2,-0.049993896,3.341737091,0.050200987,,,,,,,,,,,,,,,
9,2009,231.3,0.55,3.359616035,0.045119378,,,,,,,,,,,,,,,
9,2009,231.3,-0.3,3.349811708,0.047905994,,,,,,,,,,,,,,,
9,2009,231.25,2.350006104,3.426404899,0.026136437,,,,,,,,,,,,,,,
9,2009,234,6.10352E-06,3.4264051,0.02613638,,,,,,,,,,,,,,,
9,2009,233,-3,3.327142291,0.054349167,,,,,,,,,,,,,,,
9,2009,229.65,0.450012207,3.341811671,0.05017979,,,,,,,,,,,,,,,
9,2009,229.15,-0.650006104,3.320483085,0.056241868,,,,,,,,,,,,,,,
9,2009,230.6,-0.200003052,3.314003292,0.058083575,,,,,,,,,,,,,,,
9,2009,230.55,-0.650009155,3.292980529,0.064058731,,,,,,,,,,,,,,,
10,2009,229.6,-3,3.196170343,0.091574426,,,,,,,,,,,,,,,
10,2009,229.6,5.25,3.360607461,0.044837592,,,,,,,,,,,,,,,
10,2009,221.35,-2.150009155,3.287162655,0.065712305,,,,,,,,,,,,,,,
10,2009,221.15,2.899996948,3.38414983,0.038146306,,,,,,,,,,,,,,,
10,2009,220.6,2.900003052,3.484247748,0.009696161,,,,,,,,,,,,,,,
10,2009,219.5,-1.600009155,3.427102584,0.025938139,,,,,,,,,,,,,,,
10,2009,221.1,4.099990845,3.570091958,0,,,,,,,,,,,,,,,
10,2009,226.5,2.949993896,3.674711986,0,,,,,,,,,,,,,,,
10,2009,222.95,-3,3.56345697,0.030275847,,,,,,,,,,,,,,,
10,2009,223.85,0.450003052,3.579575016,0.02588964,,,,,,,,,,,,,,,
10,2009,226.3,0.300003052,3.59025216,0.022984067,,,,,,,,,,,,,,,
10,2009,225.85,1.450006104,3.642115109,0.008870594,,,,,,,,,,,,,,,
10,2009,223.4,-3,3.532069106,0.038817431,,,,,,,,,,,,,,,
10,2009,227.1,-0.25,3.523320587,0.041198167,,,,,,,,,,,,,,,
10,2009,225.2,0.499990845,3.540921222,0.036408504,,,,,,,,,,,,,,,
10,2009,223.45,-1.550003052,3.48565612,0.051447805,,,,,,,,,,,,,,,
10,2009,223.65,0.150009155,3.490916485,0.050016301,,,,,,,,,,,,,,,
10,2009,222.75,-3,3.385131137,0.078803686,,,,,,,,,,,,,,,
10,2009,225.1,0.700009155,3.408816838,0.072358092,,,,,,,,,,,,,,,
10,2009,225.45,5.500006104,3.59592775,0.021439568,,,,,,,,,,,,,,,
10,2009,216.75,-3,3.483943841,0.051913768,,,,,,,,,,,,,,,
10,2009,217.85,-3,3.375995157,0.081289862,,,,,,,,,,,,,,,
11,2009,211.25,1.399993896,3.42633522,0.067590812,,,,,,,,,,,,,,,
11,2009,212.45,-1.05,3.388233469,0.077959448,,,,,,,,,,,,,,,
11,2009,212.8,-1.550012207,3.332704535,0.093070546,,,,,,,,,,,,,,,
11,2009,214.3,2.250003052,3.411434537,0.071645737,,,,,,,,,,,,,,,
11,2009,215.6,0.700009155,3.436356057,0.06486384,,,,,,,,,,,,,,,
11,2009,216.05,0.699987793,3.461406584,0.058046835,,,,,,,,,,,,,,,
11,2009,218.4,1.500012207,3.514897163,0.043490435,,,,,,,,,,,,,,,
11,2009,218.3,-0.450006104,3.498594452,0.047926895,,,,,,,,,,,,,,,
11,2009,219.1,2.299996948,3.581228876,0.025439575,,,,,,,,,,,,,,,
11,2009,216.8,-2.050003052,3.505036797,0.046173738,,,,,,,,,,,,,,,
11,2009,216.35,-1.950003052,3.433955803,0.065517021,,,,,,,,,,,,,,,
11,2009,219.3,1.25,3.477995934,0.053532373,,,,,,,,,,,,,,,
11,2009,219.15,-0.950003052,3.444072867,0.062763863,,,,,,,,,,,,,,,
11,2009,220.5,-1.799996948,3.380814493,0.079978375,,,,,,,,,,,,,,,
11,2009,221.9,-0.9,3.349962085,0.088374246,,,,,,,,,,,,,,,
11,2009,223.2,0.550009155,3.368535772,0.083319785,,,,,,,,,,,,,,,
11,2009,223.5,2.899987793,3.466878517,0.056557758,,,,,,,,,,,,,,,
11,2009,221.35,-0.199996948,3.459830532,0.058475727,,,,,,,,,,,,,,,
11,2009,220.65,-0.750009155,3.433369914,0.065676459,,,,,,,,,,,,,,,
11,2009,215.95,-3,3.326052262,0.09488083,,,,,,,,,,,,,,,
11,2009,212.5,0.05,3.327813113,0.09440165,,,,,,,,,,,,,,,
12,2009,212.6,2.799996948,3.426426471,0.06756598,,,,,,,,,,,,,,,
12,2009,216.8,2.400003052,3.51177115,0.044341118,,,,,,,,,,,,,,,
12,2009,219.9,-2.200009155,3.432720038,0.06585331,,,,,,,,,,,,,,,
12,2009,221.35,-2.049987793,3.361189309,0.08531898,,,,,,,,,,,,,,,
12,2009,224.5,0.6,3.38140136,0.079818671,,,,,,,,,,,,,,,
12,2009,223.9,-0.200012207,3.374604918,0.081668188,,,,,,,,,,,,,,,
12,2009,222.1,-2.349990845,3.294266539,0.103530685,,,,,,,,,,,,,,,
12,2009,224.35,-0.200006104,3.287658715,0.105328873,,,,,,,,,,,,,,,
12,2009,226.05,1,3.320382591,0.096423719,,,,,,,,,,,,,,,
12,2009,227.7,6.10352E-06,3.320382791,0.096423664,,,,,,,,,,,,,,,
12,2009,227.65,0.55,3.338432313,0.091511845,,,,,,,,,,,,,,,
12,2009,227.85,0.15,3.343377325,0.090166158,,,,,,,,,,,,,,,
12,2009,227.7,-2.649993896,3.255828615,0.113990803,,,,,,,,,,,,,,,
12,2009,224.55,-0.099990845,3.25256656,0.114878507,,,,,,,,,,,,,,,
12,2009,224.65,0.450012207,3.267226311,0.110889147,,,,,,,,,,,,,,,
12,2009,226.15,-0.849993896,3.239596306,0.118408104,,,,,,,,,,,,,,,
12,2009,227.25,-0.399993896,3.226766418,0.121899504,,,,,,,,,,,,,,,
12,2009,228,-3,3.131237149,0.1478959,,,,,,,,,,,,,,,
12,2009,228,3,3.223938249,0.122669134,,,,,,,,,,,,,,,
12,2009,231.95,1.250003052,3.263030072,0.11203107,,,,,,,,,,,,,,,
12,2009,230.85,0.799996948,3.288472705,0.105107362,,,,,,,,,,,,,,,
12,2009,231.2,1.2,3.326876149,0.094656626,,,,,,,,,,,,,,,
12,2009,231.2,1.2,3.365728076,0.084083844,,,,,,,,,,,,,,,
1,2010,231.2,1.2,3.405033724,0.073387592,,,,,,,,,,,,,,,
1,2010,232.8,-0.150003052,3.400097202,0.074730968,,,,,,,,,,,,,,,
1,2010,234.85,1.950003052,3.463618385,0.057444938,,,,,,,,,,,,,,,
1,2010,233.6,-0.8,3.436929545,0.064707776,,,,,,,,,,,,,,,
1,2010,234.85,-3,3.338146175,0.091589712,,,,,,,,,,,,,,,
1,2010,232.4,0.349996948,3.349457566,0.088511541,,,,,,,,,,,,,,,
1,2010,233.5,-0.600006104,3.330092197,0.093781442,,,,,,,,,,,,,,,
1,2010,232.9,-0.25,3.322049359,0.095970141,,,,,,,,,,,,,,,
1,2010,231.35,-1.749987793,3.265509579,0.111356321,,,,,,,,,,,,,,,
1,2010,230.3,1.899990845,3.326126106,0.094860735,,,,,,,,,,,,,,,
1,2010,232.2,0.699996948,3.348686941,0.088721251,,,,,,,,,,,,,,,
1,2010,232.35,-2.000012207,3.283831407,0.106370399,,,,,,,,,,,,,,,
1,2010,235.45,1.1,3.31835034,0.096976756,,,,,,,,,,,,,,,
1,2010,235.7,1.35,3.361114401,0.085339364,,,,,,,,,,,,,,,
1,2010,233.35,3.099990845,3.461580241,0.057999578,,,,,,,,,,,,,,,
1,2010,233.4,3.2,3.568364207,0.028940439,,,,,,,,,,,,,,,
1,2010,227.6,1.299996948,3.61422291,0.016460903,,,,,,,,,,,,,,,
1,2010,228.65,4.349990845,3.768931558,0,,,,,,,,,,,,,,,
1,2010,224.8,-2.350006104,3.680282637,0.023520969,,,,,,,,,,,,,,,
1,2010,223.4,1.650006104,3.741442439,0.00729361,,,,,,,,,,,,,,,
1,2010,222.9,-3,3.628141692,0.037355379,,,,,,,,,,,,,,,
2,2010,219.35,0.250003052,3.637445794,0.034886748,,,,,,,,,,,,,,,
2,2010,220.95,-2.650003052,3.539286502,0.060931076,,,,,,,,,,,,,,,
2,2010,220.9,0.1,3.542891479,0.059974578,,,,,,,,,,,,,,,
2,2010,221.25,0.850009155,3.573516803,0.051848847,,,,,,,,,,,,,,,
2,2010,216.7,-3,3.462205135,0.081382858,,,,,,,,,,,,,,,
2,2010,214.3,-1.1,3.422219332,0.091992179,,,,,,,,,,,,,,,
2,2010,213.1,1.700006104,3.483646061,0.075693998,,,,,,,,,,,,,,,
2,2010,216.15,0.650003052,3.50721699,0.06943999,,,,,,,,,,,,,,,
2,2010,216.1,-3,3.397667176,0.098506533,,,,,,,,,,,,,,,
2,2010,218.7,1.300009155,3.443109547,0.086449437,,,,,,,,,,,,,,,
2,2010,218.7,-3,3.336840734,0.114645442,,,,,,,,,,,,,,,
2,2010,217.45,2.100009155,3.409347706,0.095407371,,,,,,,,,,,,,,,
2,2010,221.55,-1.949996948,3.341830263,0.113321584,,,,,,,,,,,,,,,
2,2010,223.5,0.75,3.367062203,0.106626865,,,,,,,,,,,,,,,
2,2010,220.85,-1.950006104,3.300170504,0.124375051,,,,,,,,,,,,,,,
2,2010,221.75,1.450003052,3.348724411,0.111492379,,,,,,,,,,,,,,,
2,2010,223,0.350009155,3.360550373,0.10835463,,,,,,,,,,,,,,,
2,2010,221.55,-0.550006104,3.341779318,0.113335101,,,,,,,,,,,,,,,
2,2010,221.5,-3,3.239941799,0.140355363,,,,,,,,,,,,,,,
2,2010,218.05,0.400009155,3.253314944,0.136807104,,,,,,,,,,,,,,,
3,2010,218.05,-0.4,3.239886908,0.140369928,,,,,,,,,,,,,,,
3,2010,220.15,-1.350006104,3.195184655,0.152230651,,,,,,,,,,,,,,,
3,2010,221.1,0.750006104,3.219571439,0.145760174,,,,,,,,,,,,,,,
3,2010,222.35,-1.200012207,3.180475728,0.156133329,,,,,,,,,,,,,,,
3,2010,222.1,-2.600003052,3.096703531,0.17836037,,,,,,,,,,,,,,,
3,2010,226.4,-1.100003052,3.06285034,0.187342542,,,,,,,,,,,,,,,
3,2010,227.4,0.650003052,3.082548843,0.182115993,,,,,,,,,,,,,,,
3,2010,228.25,3.05176E-06,3.082548936,0.182115969,,,,,,,,,,,,,,,
3,2010,228.9,-1.599996948,3.034068574,0.194979127,,,,,,,,,,,,,,,
3,2010,228.35,0.150006104,3.038553092,0.193789262,,,,,,,,,,,,,,,
3,2010,228.35,2.249990845,3.105917281,0.175915712,,,,,,,,,,,,,,,
3,2010,226.8,-0.300006104,3.096673291,0.178368393,,,,,,,,,,,,,,,
3,2010,227.95,2.350003052,3.168503435,0.159309903,,,,,,,,,,,,,,,
3,2010,230.15,-0.200006104,3.16230804,0.16095371,,,,,,,,,,,,,,,
3,2010,230.8,-0.4,3.149976683,0.164225554,,,,,,,,,,,,,,,
3,2010,229.8,-0.549996948,3.133013783,0.168726273,,,,,,,,,,,,,,,
3,2010,230.85,-0.249993896,3.12537992,0.170751744,,,,,,,,,,,,,,,
3,2010,232.35,1.350006104,3.166238041,0.159910974,,,,,,,,,,,,,,,
3,2010,230.85,-6.10352E-06,3.166237853,0.159911024,,,,,,,,,,,,,,,
3,2010,230.85,1.149993896,3.201726685,0.150494872,,,,,,,,,,,,,,,
3,2010,230.4,1.950006104,3.262697257,0.134317722,,,,,,,,,,,,,,,
3,2010,233.4,0.55,3.279996263,0.129727825,,,,,,,,,,,,,,,
3,2010,233.05,0.550006104,3.297413299,0.125106612,,,,,,,,,,,,,,,
4,2010,233.15,-3,3.201948835,0.15043593,,,,,,,,,,,,,,,
4,2010,236.3,0.599993896,3.220241628,0.145582354,,,,,,,,,,,,,,,
4,2010,237.55,-0.85,3.194315667,0.152461217,,,,,,,,,,,,,,,
4,2010,238.6,-0.249987793,3.186785429,0.154459194,,,,,,,,,,,,,,,
4,2010,238.35,0.5,3.201826896,0.150468283,,,,,,,,,,,,,,,
4,2010,237.35,1.049987793,3.233696405,0.142012436,,,,,,,,,,,,,,,
4,2010,238.35,1.499987793,3.279484685,0.129863561,,,,,,,,,,,,,,,
4,2010,238.25,-3,3.186571688,0.154515905,,,,,,,,,,,,,,,
4,2010,235.4,0.100006104,3.189617662,0.153707725,,,,,,,,,,,,,,,
4,2010,236.95,-1.449993896,3.14570087,0.165360044,,,,,,,,,,,,,,,
4,2010,239.65,0.100006104,3.148654452,0.164576378,,,,,,,,,,,,,,,
4,2010,238.95,-1.000003052,3.119006015,0.172442915,,,,,,,,,,,,,,,
4,2010,235.2,-1.849990845,3.063807043,0.187088703,,,,,,,,,,,,,,,
4,2010,234.8,-0.149990845,3.059403415,0.188257105,,,,,,,,,,,,,,,
4,2010,236.85,1.650003052,3.107358054,0.175533435,,,,,,,,,,,,,,,
4,2010,237.5,0.75,3.12943665,0.169675383,,,,,,,,,,,,,,,
4,2010,238.8,-1.100003052,3.097002072,0.178281159,,,,,,,,,,,,,,,
4,2010,238.95,-1,3.067840094,0.186018624,,,,,,,,,,,,,,,
4,2010,239.1,0.500009155,3.082274989,0.182188654,,,,,,,,,,,,,,,
4,2010,234.85,1.549987793,3.128046117,0.17004433,,,,,,,,,,,,,,,
4,2010,237.35,1.549990845,3.174007762,0.157849456,,,,,,,,,,,,,,,
4,2010,237.85,-0.799990845,3.149987797,0.164222606,,,,,,,,,,,,,,,
5,2010,237.65,-3,3.060518335,0.187961286,,,,,,,,,,,,,,,
5,2010,235.85,-1.099996948,3.028401473,0.196482763,,,,,,,,,,,,,,,
5,2010,235.85,1.1,3.060181391,0.188050686,,,,,,,,,,,,,,,
5,2010,229.8,-0.600003052,3.042203733,0.192820648,,,,,,,,,,,,,,,
5,2010,223.3,1.4,3.085118832,0.181434105,,,,,,,,,,,,,,,
5,2010,226.2,2.600006104,3.164906576,0.160264248,,,,,,,,,,,,,,,
5,2010,230.85,3.999996948,3.288294652,0.127526037,,,,,,,,,,,,,,,
5,2010,227.95,1.800012207,3.346718358,0.11202464,,,,,,,,,,,,,,,
5,2010,228.8,-3,3.247984315,0.138221465,,,,,,,,,,,,,,,
5,2010,229.5,-0.799996948,3.222510026,0.144980487,,,,,,,,,,,,,,,
5,2010,226.95,-1.050009155,3.188964107,0.153881131,,,,,,,,,,,,,,,
5,2010,226.2,-3,3.093802711,0.179130036,,,,,,,,,,,,,,,
5,2010,221.85,-9.15527E-06,3.093802424,0.179130113,,,,,,,,,,,,,,,
5,2010,221.1,-3,2.999351196,0.204190591,,,,,,,,,,,,,,,
5,2010,221.1,2.55,3.077183749,0.183539499,,,,,,,,,,,,,,,
5,2010,217.75,1.699993896,3.131237414,0.169197592,,,,,,,,,,,,,,,
5,2010,217.25,-3,3.033949255,0.195010785,,,,,,,,,,,,,,,
5,2010,216.7,1.800003052,3.090652141,0.179965968,,,,,,,,,,,,,,,
5,2010,213.9,5.850006104,3.280837981,0.129504494,,,,,,,,,,,,,,,
5,2010,221.85,-0.6,3.26087345,0.134801627,,,,,,,,,,,,,,,
5,2010,221.85,-1.099996948,3.224494638,0.144453915,,,,,,,,,,,,,,,
6,2010,222.95,-0.399993896,3.211478263,0.147907513,,,,,,,,,,,,,,,
6,2010,222.95,0.4,3.224442293,0.144467804,,,,,,,,,,,,,,,
6,2010,224.1,4.000003052,3.353938066,0.110109055,,,,,,,,,,,,,,,
6,2010,226.9,1.45,3.402162936,0.097313686,,,,,,,,,,,,,,,
6,2010,223.8,-0.05,3.400452733,0.097767449,,,,,,,,,,,,,,,
6,2010,224.35,-2.099990845,3.328836646,0.116769144,,,,,,,,,,,,,,,
6,2010,225.55,0.150003052,3.333817826,0.115447501,,,,,,,,,,,,,,,
6,2010,226.15,-0.200012207,3.327183692,0.117207718,,,,,,,,,,,,,,,
6,2010,228.2,-1.049993896,3.292738355,0.126347002,,,,,,,,,,,,,,,
6,2010,230.2,-1.400006104,3.24768114,0.138301906,,,,,,,,,,,,,,,
6,2010,231.05,-0.849987793,3.220799075,0.145434448,,,,,,,,,,,,,,,
6,2010,233.6,-0.250012207,3.213043134,0.147492311,,,,,,,,,,,,,,,
6,2010,233.8,0.199993896,3.21922716,0.14585152,,,,,,,,,,,,,,,
6,2010,234.55,-0.05,3.217683084,0.146261206,,,,,,,,,,,,,,,
6,2010,236.8,-0.899996948,3.190167095,0.153561946,,,,,,,,,,,,,,,
6,2010,236.45,0.650009155,3.209899322,0.148326449,,,,,,,,,,,,,,,
6,2010,235.65,0.2,3.216028983,0.146700084,,,,,,,,,,,,,,,
6,2010,235.15,2.7,3.299113721,0.124655444,,,,,,,,,,,,,,,
