month,year,시가,loss_profits_0,누적손익,고점대비하락폭,leverage,invest rate,행 레이블,평균 : 시가,합계 : loss_profits_0,행 레이블,평균 : 시가,합계 : loss_profits_0,,년,지수평균,손익,누적,고점대비하락폭,,최대평가손,수익률
8,2008,200.7,0.850006104,1.996437109,0.016200769,4.850036621,,,,,,,,,,,,,,,,
8,2008,198.05,-2.600006104,1.957123184,0.035573786,2.250030518,,,,,,,,,,,,,,,,
8,2008,198.6,-1.150009155,1.940123866,0.043950666,1.100021362,,,,,,,,,,,,,,,,
8,2008,200.6,0.599990845,1.948828178,0.039661378,1.700012207,,,,,,,,,,,,,,,,
8,2008,199.1,2.149993896,1.980394994,0.024105962,3.850006104,,,,,,,,,,,,,,,,
9,2008,194.85,-1.350006104,1.959813428,0.034248094,-1.350006104,,,,,,,,,,,,,,,,
9,2008,191.55,-0.849990845,1.946768609,0.040676287,-2.199996948,,,,,,,,,,,,,,,,
9,2008,190,0.399993896,1.952916205,0.03764689,-1.800003052,,,,,,,,,,,,,,,,
9,2008,190.3,-0.900009155,1.939061956,0.044473952,-2.700012207,,,,,,,,,,,,,,,,
9,2008,187.1,-4.550003052,1.868329156,0.079329482,-7.250015259,,,,,,,,,,,,,,,,
9,2008,193,5.100006104,1.942384779,0.042836539,-2.150009155,,,,,,,,,,,,,,,,
9,2008,195.6,-1.800003052,1.915572674,0.056048941,-3.950012207,,,,,,,,,,,,,,,,
9,2008,191.1,-3.400009155,1.864450502,0.081240795,-7.350021362,,,,,,,,,,,,,,,,
9,2008,194.6,-1,1.850079096,0.088322701,-8.350021362,,,,,,,,,,,,,,,,
9,2008,195.5,2.150009155,1.880598433,0.073283459,-6.200012207,,,,,,,,,,,,,,,,
9,2008,195.5,1.25,1.898634863,0.064395512,-4.950012207,,,,,,,,,,,,,,,,
9,2008,186.45,10.30000305,2.055963462,0,5.349990845,,,,,,,,,,,,,,,,
9,2008,189.65,2.600006104,2.0982428,0,7.949996948,,,,,,,,,,,,,,,,
9,2008,184.45,-5.050003052,2.012072028,0.041068065,2.899993896,,,,,,,,,,,,,,,,
9,2008,192.4,6.75,2.117956796,0,9.649993896,,,,,,,,,,,,,,,,
9,2008,197.7,-1.550003052,2.093049061,0.011760266,8.099990845,,,,,,,,,,,,,,,,
9,2008,194.45,1,2.109194978,0.00413692,9.099990845,,,,,,,,,,,,,,,,
9,2008,198.05,-0.049987793,2.108396437,0.004513954,9.050003052,,,,,,,,,,,,,,,,
9,2008,198.45,2.099990845,2.141862901,0,11.1499939,,,,,,,,,,,,,,,,
9,2008,199.25,1.949996948,2.173305507,0,13.09999084,,,,,,,,,,,,,,,,
9,2008,199.25,1.200012207,2.192939081,0,14.30000305,,,,,,,,,,,,,,,,
9,2008,184.2,9.800003052,2.367945675,0,24.1000061,,,,,,,,,,,,,,,,
10,2008,192.2,1.800003052,2.401210317,0,1.800003052,,,,,,,,,,,,,,,,
10,2008,193.6,1,2.419814735,0,2.800003052,,,,,,,,,,,,,,,,
10,2008,193.6,4.75,2.508870417,0,7.550003052,,,,,,,,,,,,,,,,
10,2008,183.75,-5.099990845,2.404419673,0.041632578,2.450012207,,,,,,,,,,,,,,,,
10,2008,179.4,-3,2.344108143,0.065671895,-0.549987793,,,,,,,,,,,,,,,,
10,2008,177.4,-4.949996948,2.245996574,0.104777768,-5.499984741,,,,,,,,,,,,,,,,
10,2008,173.7,0.050003052,2.246966408,0.104391206,-5.449981689,,,,,,,,,,,,,,,,
10,2008,167.6,-6.900009155,2.108206663,0.159698863,-12.34999084,,,,,,,,,,,,,,,,
10,2008,174.2,7.199996948,2.23891058,0.107602145,-5.149993896,,,,,,,,,,,,,,,,
10,2008,182.3,7.949996948,2.385366962,0.049226718,2.800003052,,,,,,,,,,,,,,,,
10,2008,179.65,2.800003052,2.441134021,0.026998762,5.600006104,,,,,,,,,,,,,,,,
10,2008,166.45,-12.94999695,2.156249568,0.140549646,-7.349990845,,,,,,,,,,,,,,,,
10,2008,165.55,3.599990845,2.226583111,0.112515698,-3.75,,,,,,,,,,,,,,,,
10,2008,161.95,1.100006104,2.2492684,0.103473665,-2.649993896,,,,,,,,,,,,,,,,
10,2008,165.5,1.75,2.284944107,0.089253837,-0.899993896,,,,,,,,,,,,,,,,
10,2008,161.65,-0.5,2.274342758,0.093479383,-1.399993896,,,,,,,,,,,,,,,,
10,2008,145.95,-4,2.180844597,0.130746418,-5.399993896,,,,,,,,,,,,,,,,
10,2008,142.45,-1.5,2.146398122,0.144476292,-6.899993896,,,,,,,,,,,,,,,,
10,2008,129.05,-0.949996948,2.122697173,0.153923153,-7.849990845,,,,,,,,,,,,,,,,
10,2008,124.4,-4.5,2.007518669,0.199831663,-12.34999084,,,,,,,,,,,,,,,,
10,2008,144.45,6.5,2.143020968,0.145822378,-5.849990845,,,,,,,,,,,,,,,,
10,2008,142.8,-11.34999084,1.887524451,0.247659649,-17.19998169,,,,,,,,,,,,,,,,
10,2008,149.05,-4.899993896,1.794446374,0.284759244,-22.09997559,-9.61,,,,,,,,,,,,,,,
11,2008,154.2,-2.75,1.746443188,0.30389263,-2.75,,,,,,,,,,,,,,,,
11,2008,155,0,1.746443188,0.30389263,-2.75,,,,,,,,,,,,,,,,
11,2008,160.85,-3.25,1.693512441,0.324990071,-6,,,,,,,,,,,,,,,,
11,2008,154.45,7.25,1.812754577,0.277461855,1.25,,,,,,,,,,,,,,,,
11,2008,143.85,4.100006104,1.890255148,0.246571232,5.350006104,,,,,,,,,,,,,,,,
11,2008,155.95,1.699996948,1.921163401,0.234251643,7.050003052,,,,,,,,,,,,,,,,
11,2008,154.4,4.199996948,1.999552783,0.203006752,11.25,,,,,,,,,,,,,,,,
11,2008,149.6,4,2.079748751,0.171041782,15.25,,,,,,,,,,,,,,,,
11,2008,145.45,8.5,2.262057424,0.098376142,23.75,,,,,,,,,,,,,,,,
11,2008,153.45,-8,2.085161438,0.168884362,15.75,,,,,,,,,,,,,,,,
11,2008,145.95,-1.699996948,2.048730111,0.18340537,14.05000305,,,,,,,,,,,,,,,,
11,2008,141.95,-2.849990845,1.987030266,0.207998049,11.20001221,,,,,,,,,,,,,,,,
11,2008,139.35,0.399993896,1.995585701,0.204587974,11.6000061,,,,,,,,,,,,,,,,
11,2008,131.45,-5.899993896,1.861231078,0.258139812,5.700012207,,,,,,,,,,,,,,,,
11,2008,125.3,-2.449996948,1.806641967,0.279898254,3.250015259,,,,,,,,,,,,,,,,
11,2008,134,-1.649993896,1.773273143,0.293198592,1.600021362,,,,,,,,,,,,,,,,
11,2008,136.45,6.450004578,1.899007331,0.243082737,8.05002594,,,,,,,,,,,,,,,,
11,2008,134.05,-1,1.877757715,0.251552531,7.05002594,,,,,,,,,,,,,,,,
11,2008,143.65,-4.399993896,1.791484246,0.285939906,2.650032043,,,,,,,,,,,,,,,,
11,2008,144.9,-0.050003052,1.790556921,0.286309525,2.600028992,-7.2225,,,,,,,,,,,,,,,
12,2008,144.75,0,1.790556921,0.286309525,0,,,,,,,,,,,,,,,,
12,2008,135.75,7,1.929053036,0.231106946,7,,,,,,,,,,,,,,,,
12,2008,138.95,-1.300003052,1.901980979,0.241897482,5.699996948,,,,,,,,,,,,,,,,
12,2008,140.5,2.550003052,1.953760951,0.221258724,8.25,,,,,,,,,,,,,,,,
12,2008,137.8,-1.799987793,1.915479972,0.236516976,6.450012207,,,,,,,,,,,,,,,,
12,2008,139.95,-1.800003052,1.878525312,0.251246577,4.650009155,,,,,,,,,,,,,,,,
12,2008,150.75,-0.199996948,1.87478701,0.252736611,4.450012207,,,,,,,,,,,,,,,,
12,2008,151.3,1.299987793,1.898949604,0.243105746,5.75,,,,,,,,,,,,,,,,
12,2008,154.95,-0.099990845,1.897111486,0.243838393,5.650009155,,,,,,,,,,,,,,,,
12,2008,152,-4.899993896,1.805376275,0.280402741,0.750015259,,,,,,,,,,,,,,,,
12,2008,153.85,4.550003052,1.885465331,0.248480384,5.300018311,,,,,,,,,,,,,,,,
12,2008,154.95,0.5,1.894591495,0.244842826,5.800018311,,,,,,,,,,,,,,,,
12,2008,159.55,-3.75,1.827796903,0.271466198,2.050018311,,,,,,,,,,,,,,,,
12,2008,159.95,-1,1.81065595,0.278298338,1.050018311,,,,,,,,,,,,,,,,
12,2008,158.85,-0.300003052,1.805526561,0.280342839,0.750015259,,,,,,,,,,,,,,,,
12,2008,160,0.800003052,1.819068062,0.27494539,1.550018311,,,,,,,,,,,,,,,,
12,2008,157.4,1.350006104,1.842471045,0.265617295,2.900024414,,,,,,,,,,,,,,,,
12,2008,153.9,0,1.842471045,0.265617295,2.900024414,,,,,,,,,,,,,,,,
12,2008,153.9,3.149993896,1.899038028,0.243070501,6.050018311,,,,,,,,,,,,,,,,
12,2008,151.6,0.849990845,1.915009317,0.236704573,6.900009155,,,,,,,,,,,,,,,,
12,2008,151.35,0.449996948,1.923549935,0.233300404,7.350006104,,,,,,,,,,,,,,,,
12,2008,153.4,1.100006104,1.944240124,0.225053589,8.450012207,,,,,,,,,,,,,,,,
12,2008,153.4,1.100006104,1.965152862,0.21671807,9.550018311,,,,,,,,,,,,,,,,
1,2009,153.4,1.100006104,1.986290543,0.208292892,1.100006104,,,,,,,,,,,,,,,,
1,2009,154.05,1.75,2.020136779,0.194802264,2.850006104,,,,,,,,,,,,,,,,
1,2009,161,2.050003052,2.058720194,0.179423465,4.900009155,,,,,,,,,,,,,,,,
1,2009,162.45,1.650009155,2.090085911,0.166921537,6.550018311,,,,,,,,,,,,,,,,
1,2009,163.55,0,2.090085911,0.166921537,6.550018311,,,,,,,,,,,,,,,,
1,2009,166.15,-1.899993896,2.054234418,0.181211431,4.650024414,,,,,,,,,,,,,,,,
1,2009,165.2,2.050003052,2.092471586,0.165970641,6.700027466,,,,,,,,,,,,,,,,
1,2009,159.35,-1.300003052,2.066865504,0.17617686,5.400024414,,,,,,,,,,,,,,,,
1,2009,155.75,1.049987793,2.087766148,0.167846161,6.450012207,,,,,,,,,,,,,,,,
1,2009,157.45,-0.5,2.077821247,0.171810057,5.950012207,,,,,,,,,,,,,,,,
1,2009,154.3,-6.600006104,1.944506605,0.224947374,-0.649993896,,,,,,,,,,,,,,,,
1,2009,151.85,1,1.96371477,0.217291273,0.350006104,,,,,,,,,,,,,,,,
1,2009,155.65,-1.399993896,1.937220822,0.227851383,-1.049987793,,,,,,,,,,,,,,,,
1,2009,153.55,-2.800003052,1.884232634,0.24897172,-3.849990845,,,,,,,,,,,,,,,,
1,2009,146.95,5.899993896,1.997709609,0.203741415,2.050003052,,,,,,,,,,,,,,,,
1,2009,151.35,2.300003052,2.043247153,0.185590798,4.350006104,,,,,,,,,,,,,,,,
1,2009,149.75,-2.25,1.997197343,0.203945597,2.100006104,,,,,,,,,,,,,,,,
1,2009,149.75,2.150009155,2.040208954,0.186801781,4.250015259,,,,,,,,,,,,,,,,
1,2009,149.75,2.150009155,2.084146863,0.169288757,6.400024414,,,,,,,,,,,,,,,,
1,2009,152.4,4.800003052,2.182610557,0.130042531,11.20002747,,,,,,,,,,,,,,,,
1,2009,157.7,-0.800003052,2.16600217,0.136662398,10.40002441,,,,,,,,,,,,,,,,
1,2009,155.7,2.75,2.223386621,0.113789773,13.15002441,,,,,,,,,,,,,,,,
2,2009,153.9,3.199996948,2.292731946,0.086149715,3.199996948,,,,,,,,,,,,,,,,
2,2009,155.1,-0.550003052,2.280536496,0.091010648,2.649993896,,,,,,,,,,,,,,,,
2,2009,159.85,2.949996948,2.343666703,0.065847847,5.599990845,,,,,,,,,,,,,,,,
2,2009,160.9,0.800003052,2.361145949,0.058880868,6.399993896,,,,,,,,,,,,,,,,
2,2009,162.25,-3.300003052,2.289110921,0.087593004,3.099990845,,,,,,,,,,,,,,,,
2,2009,166.3,-1.5,2.258139788,0.099937656,1.599990845,,,,,,,,,,,,,,,,
2,2009,165.25,-1.350006104,2.230468055,0.110967215,0.249984741,,,,,,,,,,,,,,,,
2,2009,158.35,3.900009155,2.3128695,0.078123173,4.149993896,,,,,,,,,,,,,,,,
2,2009,159.25,-1.049987793,2.289995232,0.08724053,3.100006104,,,,,,,,,,,,,,,,
2,2009,158.9,-0.75,2.273782239,0.093702798,2.350006104,,,,,,,,,,,,,,,,
2,2009,159.1,2,2.316656826,0.076613599,4.350006104,,,,,,,,,,,,,,,,
2,2009,156.5,-1.75,2.277799163,0.092101709,2.600006104,,,,,,,,,,,,,,,,
2,2009,150.4,1.5,2.311875281,0.078519454,4.100006104,,,,,,,,,,,,,,,,
2,2009,148.65,0.25,2.317707459,0.076194831,4.350006104,,,,,,,,,,,,,,,,
2,2009,147.45,-1.699996948,2.277625103,0.092171087,2.650009155,,,,,,,,,,,,,,,,
2,2009,142.4,-0.550003052,2.264429519,0.097430659,2.100006104,,,,,,,,,,,,,,,,
2,2009,142.45,5.050003052,2.384844148,0.049435104,7.150009155,,,,,,,,,,,,,,,,
2,2009,147.1,3.599990845,2.47239089,0.01454022,10.75,,,,,,,,,,,,,,,,
2,2009,145.4,1.5,2.510650033,0,12.25,,,,,,,,,,,,,,,,
2,2009,142.6,-0.399993896,2.50008645,0.004207509,11.8500061,,,,,,,,,,,,,,,,
3,2009,139.8,2.600006104,2.569831514,0,2.600006104,,,,,,,,,,,,,,,,
3,2009,135.1,-2.900009155,2.487086863,0.032198473,-0.300003052,,,,,,,,,,,,,,,,
3,2009,137.6,2.199996948,2.546733486,0.008988149,1.899993896,,,,,,,,,,,,,,,,
3,2009,143.4,0,2.546733486,0.008988149,1.899993896,,,,,,,,,,,,,,,,
3,2009,141.15,3.300003052,2.636045157,0,5.199996948,,,,,,,,,,,,,,,,
3,2009,144.9,-2.649993896,2.563731456,0.027432649,2.550003052,,,,,,,,,,,,,,,,
3,2009,143.55,1.300003052,2.598557565,0.014221149,3.850006104,,,,,,,,,,,,,,,,
3,2009,152.15,-3.649993896,2.505050639,0.049693579,0.200012207,,,,,,,,,,,,,,,,
3,2009,152.9,0.649993896,2.521024487,0.043633801,0.850006104,,,,,,,,,,,,,,,,
3,2009,155.9,-3.100006104,2.445830216,0.072159212,-2.25,,,,,,,,,,,,,,,,
3,2009,154.95,0.050003052,2.447014136,0.071710085,-2.199996948,,,,,,,,,,,,,,,,
3,2009,157.1,-2.399993896,2.390940116,0.09298211,-4.599990845,,,,,,,,,,,,,,,,
3,2009,161.6,-1.199996948,2.364308425,0.103085006,-5.799987793,,,,,,,,,,,,,,,,
3,2009,162,-0.900009155,2.344605655,0.110559374,-6.699996948,,,,,,,,,,,,,,,,
3,2009,160.05,-0.699996948,2.329224054,0.116394479,-7.399993896,,,,,,,,,,,,,,,,
3,2009,161.45,-1.600006104,2.294599346,0.129529576,-9,,,,,,,,,,,,,,,,
3,2009,167.25,3,2.356337445,0.106108847,-6,,,,,,,,,,,,,,,,
3,2009,166.95,0.25,2.361630207,0.104101005,-5.75,,,,,,,,,,,,,,,,
3,2009,167.3,-0.700012207,2.346808002,0.1097239,-6.450012207,,,,,,,,,,,,,,,,
3,2009,170.25,-0.300003052,2.340604922,0.112077077,-6.750015259,,,,,,,,,,,,,,,,
3,2009,169.95,0,2.340604922,0.112077077,-6.750015259,,,,,,,,,,,,,,,,
3,2009,164.9,-1.600006104,2.306538983,0.125000201,-8.350021362,-7.13,,,,,,,,,,,,,,,
4,2009,165.6,0.300003052,2.312806816,0.12262246,0.300003052,,,,,,,,,,,,,,,,
4,2009,171.1,2.5,2.363496621,0.10339297,2.800003052,,,,,,,,,,,,,,,,
4,2009,174.9,1,2.383766746,0.095703372,3.800003052,,,,,,,,,,,,,,,,
4,2009,176.05,0.949996948,2.403061587,0.088383755,4.75,,,,,,,,,,,,,,,,
4,2009,176.4,0.149993896,2.406126592,0.087221027,4.899993896,,,,,,,,,,,,,,,,
4,2009,174.15,-2,2.364677382,0.10294504,2.899993896,,,,,,,,,,,,,,,,
4,2009,171.6,1.599990845,2.397749604,0.090398889,4.499984741,,,,,,,,,,,,,,,,
4,2009,180.1,2.599990845,2.449671817,0.070701877,7.099975586,,,,,,,,,,,,,,,,
4,2009,180,-1,2.429257885,0.078446028,6.099975586,,,,,,,,,,,,,,,,
4,2009,181.1,1.599990845,2.461451069,0.066233345,7.699966431,,,,,,,,,,,,,,,,
4,2009,177.05,1.950012207,2.502116358,0.050806717,9.649978638,,,,,,,,,,,,,,,,
4,2009,182.05,-3.049987793,2.439237278,0.074660284,6.599990845,,,,,,,,,,,,,,,,
4,2009,181.3,2.399993896,2.487672092,0.056286238,8.999984741,,,,,,,,,,,,,,,,
4,2009,180.3,-1.399993896,2.458697669,0.067277864,7.599990845,,,,,,,,,,,,,,,,
4,2009,175.9,2.800003052,2.517404556,0.045007044,10.3999939,,,,,,,,,,,,,,,,
4,2009,179.95,-0.400009155,2.509010684,0.048191312,9.999984741,,,,,,,,,,,,,,,,
4,2009,183.55,1.549987793,2.540791691,0.03613499,11.54997253,,,,,,,,,,,,,,,,
4,2009,183.85,0.25,2.54597416,0.034168989,11.79997253,,,,,,,,,,,,,,,,
4,2009,182.05,0.150009155,2.549120983,0.032975222,11.94998169,,,,,,,,,,,,,,,,
4,2009,180.6,-0.699996948,2.534300577,0.038597435,11.24998474,,,,,,,,,,,,,,,,
4,2009,175.7,-1.25,2.507255536,0.048857138,9.999984741,,,,,,,,,,,,,,,,
4,2009,181.35,-1.800003052,2.469926606,0.063018098,8.199981689,,,,,,,,,,,,,,,,
5,2009,181.35,-2.5,2.418852855,0.08239324,-2.5,,,,,,,,,,,,,,,,
5,2009,185.55,1.699996948,2.452094912,0.069782661,-0.800003052,,,,,,,,,,,,,,,,
5,2009,185.55,0.850006104,2.468944513,0.063390661,0.050003052,,,,,,,,,,,,,,,,
5,2009,187,-0.600006104,2.457061772,0.067898452,-0.550003052,,,,,,,,,,,,,,,,
5,2009,188.65,-2.550003052,2.407243206,0.086797432,-3.100006104,,,,,,,,,,,,,,,,
5,2009,187.5,-0.200012207,2.403391381,0.088258646,-3.300018311,,,,,,,,,,,,,,,,
5,2009,188.35,0,2.403391381,0.088258646,-3.300018311,,,,,,,,,,,,,,,,
5,2009,187.6,0.900009155,2.420686751,0.08169754,-2.400009155,,,,,,,,,,,,,,,,
5,2009,187.6,0,2.420686751,0.08169754,-2.400009155,,,,,,,,,,,,,,,,
5,2009,186.1,-2.850006104,2.365079776,0.10279239,-5.250015259,,,,,,,,,,,,,,,,
5,2009,185.1,-0.849990845,2.348788884,0.10897244,-6.100006104,,,,,,,,,,,,,,,,
5,2009,184.35,1.199996948,2.371722484,0.100272437,-4.900009155,,,,,,,,,,,,,,,,
5,2009,188.25,-4.100006104,2.294239802,0.129665971,-9.000015259,,,,,,,,,,,,,,,,
5,2009,190.1,-0.25,2.289714079,0.131382832,-9.250015259,,,,,,,,,,,,,,,,
5,2009,190.05,-0.800003052,2.275256476,0.136867413,-10.05001831,,,,,,,,,,,,,,,,
5,2009,187.15,2,2.311728661,0.123031464,-8.050018311,,,,,,,,,,,,,,,,
5,2009,184.5,-1.049987793,2.291994621,0.130517694,-9.100006104,,,,,,,,,,,,,,,,
5,2009,186.2,-0.800003052,2.277223386,0.136121254,-9.900009155,,,,,,,,,,,,,,,,
5,2009,184.5,3,2.33276542,0.11505104,-6.900009155,,,,,,,,,,,,,,,,
5,2009,179.95,1,2.352210533,0.107674416,-5.900009155,,,,,,,,,,,,,,,,
5,2009,185.05,0.649993896,2.364603852,0.102972934,-5.250015259,-8.785,,,,,,,,,,,,,,,
6,2009,184.95,0.350006104,2.371316146,0.100426584,0.350006104,,,,,,,,,,,,,,,,
6,2009,190.35,2.899993896,2.425506866,0.079869,3.25,,,,,,,,,,,,,,,,
6,2009,188.6,-1.5,2.396570543,0.090846173,1.75,,,,,,,,,,,,,,,,
6,2009,186.45,0.050003052,2.397534629,0.090480441,1.800003052,,,,,,,,,,,,,,,,
6,2009,183.75,-1.75,2.363284134,0.103473578,0.050003052,,,,,,,,,,,,,,,,
6,2009,184.05,0.150009155,2.366173411,0.102377513,0.200012207,,,,,,,,,,,,,,,,
6,2009,186.15,-1.75,2.332806743,0.115035364,-1.549987793,,,,,,,,,,,,,,,,
6,2009,182.9,-1.550003052,2.303152361,0.126284937,-3.099990845,,,,,,,,,,,,,,,,
6,2009,187.8,0.450012207,2.31143069,0.123144502,-2.649978638,,,,,,,,,,,,,,,,
6,2009,190.85,1,2.329597554,0.11625279,-1.649978638,,,,,,,,,,,,,,,,
6,2009,190.35,-0.149993896,2.326844004,0.117297366,-1.799972534,,,,,,,,,,,,,,,,
6,2009,186.45,-1.800003052,2.2931487,0.130079887,-3.599975586,,,,,,,,,,,,,,,,
6,2009,185.8,0.200012207,2.296851534,0.128675194,-3.399963379,,,,,,,,,,,,,,,,
6,2009,184.9,0.449996948,2.305236414,0.125494338,-2.949966431,,,,,,,,,,,,,,,,
6,2009,184.5,-0.850006104,2.289305804,0.131537714,-3.799972534,,,,,,,,,,,,,,,,
6,2009,183.85,0,2.289305804,0.131537714,-3.799972534,,,,,,,,,,,,,,,,
6,2009,183.55,2.800003052,2.341689868,0.111665496,-0.999969482,,,,,,,,,,,,,,,,
6,2009,182.2,0.300003052,2.347473464,0.109471453,-0.699966431,,,,,,,,,,,,,,,,
6,2009,183,-0.700012207,2.334004119,0.114581132,-1.399978638,,,,,,,,,,,,,,,,
6,2009,188.15,-1.350006104,2.308883844,0.124110663,-2.749984741,,,,,,,,,,,,,,,,
6,2009,188.3,0.399993896,2.31624077,0.121319768,-2.349990845,,,,,,,,,,,,,,,,
6,2009,188.8,-1.349990845,2.291397784,0.130744108,-3.699981689,,,,,,,,,,,,,,,,
7,2009,186.7,0.199996948,2.295079674,0.129347361,0.199996948,,,,,,,,,,,,,,,,
7,2009,191.3,0.599990845,2.305877061,0.125251305,0.799987793,,,,,,,,,,,,,,,,
7,2009,187.15,-3,2.250432515,0.146284536,-2.200012207,,,,,,,,,,,,,,,,
7,2009,191.15,-0.149993896,2.24778367,0.147289391,-2.350006104,,,,,,,,,,,,,,,,
7,2009,193.4,0.600006104,2.25824399,0.143321204,-1.75,,,,,,,,,,,,,,,,
7,2009,192.3,-1,2.240628982,0.150003566,-2.75,,,,,,,,,,,,,,,,
7,2009,192.85,-0.449996948,2.232786544,0.152978644,-3.199996948,,,,,,,,,,,,,,,,
7,2009,192.45,-0.150009155,2.230175956,0.153968987,-3.350006104,,,,,,,,,,,,,,,,
7,2009,192.3,0,2.230175956,0.153968987,-3.350006104,,,,,,,,,,,,,,,,
7,2009,188.85,2.449996948,2.273574878,0.137505338,-0.900009155,,,,,,,,,,,,,,,,
7,2009,189.65,-1.899993896,2.239408426,0.150466592,-2.800003052,,,,,,,,,,,,,,,,
7,2009,194.25,2.800003052,2.287828121,0.132098282,-5.32907E-15,,,,,,,,,,,,,,,,
7,2009,195.7,-1.050003052,2.269415552,0.139083204,-1.050003052,,,,,,,,,,,,,,,,
7,2009,196.4,-0.800003052,2.255549416,0.144343408,-1.850006104,,,,,,,,,,,,,,,,
7,2009,201.95,-1.25,2.234607821,0.152287731,-3.100006104,,,,,,,,,,,,,,,,
7,2009,202.35,-0.349990845,2.22881025,0.154487075,-3.449996948,,,,,,,,,,,,,,,,
7,2009,202.8,0,2.22881025,0.154487075,-3.449996948,,,,,,,,,,,,,,,,
7,2009,204,-1,2.212421939,0.160704082,-4.449996948,,,,,,,,,,,,,,,,
7,2009,205,-0.75,2.200280599,0.165309975,-5.199996948,,,,,,,,,,,,,,,,
7,2009,205.95,0.399993896,2.206690642,0.162878285,-4.800003052,,,,,,,,,,,,,,,,
7,2009,206.85,0.350006104,2.212291477,0.160753574,-4.449996948,,,,,,,,,,,,,,,,
7,2009,206.85,-0.550003052,2.203467931,0.164100841,-5,,,,,,,,,,,,,,,,
7,2009,208.8,-0.349990845,2.197927747,0.166202544,-5.349990845,,,,,,,,,,,,,,,,
8,2009,212.05,-0.549987793,2.189376697,0.169446437,-0.549987793,,,,,,,,,,,,,,,,
8,2009,213.3,-1.399993896,2.167821746,0.177623441,-1.949981689,,,,,,,,,,,,,,,,
8,2009,213.1,-0.75,2.156377356,0.181964941,-2.699981689,,,,,,,,,,,,,,,,
8,2009,210.85,0.75,2.167882808,0.177600277,-1.949981689,,,,,,,,,,,,,,,,
8,2009,211.65,0.550003052,2.176333142,0.17439459,-1.399978638,,,,,,,,,,,,,,,,
8,2009,214.3,-0.799987793,2.164146675,0.179017602,-2.199966431,,,,,,,,,,,,,,,,
8,2009,212.85,0.600006104,2.173297494,0.175546182,-1.599960327,,,,,,,,,,,,,,,,
8,2009,212.4,-1.149993896,2.155647219,0.182241923,-2.749954224,,,,,,,,,,,,,,,,
8,2009,212.3,-1.599990845,2.13127829,0.191486426,-4.349945068,,,,,,,,,,,,,,,,
8,2009,212.8,-0.299987793,2.126771541,0.19319609,-4.649932861,,,,,,,,,,,,,,,,
8,2009,214.3,-1,2.111885133,0.19884334,-5.649932861,,,,,,,,,,,,,,,,
8,2009,207.3,1.450012207,2.134043304,0.190437502,-4.199920654,,,,,,,,,,,,,,,,
8,2009,210.2,-0.699996948,2.123383286,0.194481445,-4.899917603,,,,,,,,,,,,,,,,
8,2009,211.1,-1.5,2.100751299,0.203067029,-6.399917603,,,,,,,,,,,,,,,,
8,2009,214.5,0.700012207,2.111034876,0.19916589,-5.699905396,,,,,,,,,,,,,,,,
8,2009,217.8,3.399993896,2.160466734,0.18041361,-2.299911499,,,,,,,,,,,,,,,,
8,2009,217.7,-0.599990845,2.151535221,0.183801835,-2.899902344,,,,,,,,,,,,,,,,
8,2009,218,-0.850006104,2.13895161,0.188575505,-3.749908447,,,,,,,,,,,,,,,,
8,2009,217.95,1.050003052,2.154408635,0.182711787,-2.699905396,,,,,,,,,,,,,,,,
8,2009,218.8,-1.449996948,2.132992598,0.190836093,-4.149902344,,,,,,,,,,,,,,,,
8,2009,217.6,0.5,2.140344365,0.188047155,-3.649902344,,,,,,,,,,,,,,,,
9,2009,216,-0.950012207,2.126223856,0.193403857,-0.950012207,,,,,,,,,,,,,,,,
9,2009,216.35,-3.25,2.078313797,0.211578834,-4.200012207,,,,,,,,,,,,,,,,
9,2009,218.55,-0.25,2.074747713,0.21293165,-4.450012207,,,,,,,,,,,,,,,,
9,2009,220.05,0.349990845,2.079697561,0.211053894,-4.100021362,,,,,,,,,,,,,,,,
9,2009,219.5,-1,2.065485505,0.216445326,-5.100021362,,,,,,,,,,,,,,,,
9,2009,219.1,-0.800003052,2.054172898,0.220736833,-5.900024414,,,,,,,,,,,,,,,,
9,2009,220.4,0.699996948,2.063959069,0.217024388,-5.200027466,,,,,,,,,,,,,,,,
9,2009,219.45,-0.900009155,2.051261995,0.221841102,-6.100036621,,,,,,,,,,,,,,,,
9,2009,223.65,-0.399993896,2.045759028,0.223928686,-6.500030518,,,,,,,,,,,,,,,,
9,2009,224.8,0,2.045759028,0.223928686,-6.500030518,,,,,,,,,,,,,,,,
9,2009,223.85,-0.949996948,2.032736034,0.228869039,-7.450027466,,,,,,,,,,,,,,,,
9,2009,225.55,-1.149993896,2.017189809,0.234766596,-8.600021362,,,,,,,,,,,,,,,,
9,2009,231.2,-2.350006104,1.986434564,0.246433788,-10.95002747,,,,,,,,,,,,,,,,
9,2009,231.3,-0.049987793,1.985790612,0.246678075,-11.00001526,,,,,,,,,,,,,,,,
9,2009,231.3,-0.549987793,1.978707858,0.249364961,-11.55000305,,,,,,,,,,,,,,,,
9,2009,231.25,-0.25,1.975499143,0.250582207,-11.80000305,,,,,,,,,,,,,,,,
9,2009,234,-0.400009155,1.970433645,0.252503835,-12.20001221,,,,,,,,,,,,,,,,
9,2009,233,1,1.98311884,0.247691628,-11.20001221,,,,,,,,,,,,,,,,
