date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2010-11-19,2010-11-22,261.6,261.4999939,259.2994828,0.100006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.636396103
2010-11-22,2010-11-23,260.75,255.3000031,260.3434514,5.449996948,"tf.Tensor(-1.0, shape=(), dtype=float32)",4.384062043
2010-11-23,2010-11-24,254.1,259.6000031,253.1267269,-5.500003052,"tf.Tensor(-1.0, shape=(), dtype=float32)",3.040559159
2010-11-24,2010-11-25,260.4,260.7999817,261.3157096,0.399981689,"tf.Tensor(1.0, shape=(), dtype=float32)",0.848528137
2010-11-25,2010-11-26,260.55,257.6000183,261.6317317,-2.949981689,"tf.Tensor(1.0, shape=(), dtype=float32)",2.2627417
2010-11-26,2010-11-29,257.1,256.3999878,259.8500689,-0.700012207,"tf.Tensor(1.0, shape=(), dtype=float32)",0.848528137
2010-11-29,2010-11-30,255.4,257.9500183,255.4981091,2.550018311,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.096015511
2010-11-30,2010-12-01,257.95,260.4999878,258.6983219,2.549987793,"tf.Tensor(1.0, shape=(), dtype=float32)",1.803122292
2010-12-01,2010-12-02,261.7,263.7000122,263.0558701,2.000012207,"tf.Tensor(1.0, shape=(), dtype=float32)",2.2627417
2010-12-02,2010-12-03,265.2,265.3999817,264.5856661,-0.199981689,"tf.Tensor(1.0, shape=(), dtype=float32)",1.202081528
2010-12-03,2010-12-06,265.4,265.0000061,266.0986308,-0.399993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.282842712
2010-12-06,2010-12-07,265,266.0499878,266.0515174,1.049987793,"tf.Tensor(1.0, shape=(), dtype=float32)",0.74246212
2010-12-07,2010-12-08,265.25,264.6500061,267.535315,-0.599993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.989949494
2010-12-08,2010-12-09,265.85,269.2000183,264.8541164,-3.350018311,"tf.Tensor(1.0, shape=(), dtype=float32)",3.217335854
