date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,std,,
2018-11-28,2018-11-30,271.75,269.3499999,273.0717653,-2.400000095,1.479864859,,
2018-11-29,2018-12-01,272.05,274.1499999,271.4509415,-2.099999905,1.479864859,,
2018-11-30,2018-12-02,269.35,271.5000001,271.6182445,2.150000095,1.479864859,,
2018-12-03,2018-12-05,274.15,269.65,275.0357263,-4.5,2.2618208,,
2018-12-04,2018-12-06,271.5,265.1500001,274.2077701,-6.349999905,3.265858744,,
2018-12-05,2018-12-07,269.65,266.2499999,269.6493784,3.400000095,2.345918441,,
2018-12-06,2018-12-08,265.15,263.15,267.283219,-2,2.345918441,,
2018-12-07,2018-12-09,266.25,262.9000001,266.9917533,-3.349999905,2.345918441,,
2018-12-10,2018-12-12,263.15,266.5500001,265.8547873,3.400000095,2.03899485,,
2018-12-11,2018-12-13,262.9,267.8000001,265.9584664,4.900000095,2.546075411,,
2018-12-12,2018-12-14,266.55,262.7000001,267.2940013,-3.849999905,2.658163526,,
2018-12-13,2018-12-15,267.8,263.6499999,269.464953,-4.150000095,2.658163526,,
2018-12-14,2018-12-16,262.7,262.55,266.018718,-0.150000006,2.658163526,,
2018-12-17,2018-12-19,263.65,264.45,264.6071635,0.800000012,0.953939201,,
2018-12-18,2018-12-20,262.55,261.45,264.5998421,-1.100000024,1.517673658,,
2018-12-19,2018-12-21,264.45,261.65,266.2681587,-2.799999952,1.677299417,,
2018-12-20,2018-12-22,261.45,261.55,263.5559403,0.100000001,1.677299417,,
2018-12-21,2018-12-23,261.65,261.55,264.3198689,-0.100000001,1.677299417,,
2018-12-24,2018-12-26,261.55,257.3,262.8241592,-4.25,2.453738644,,
2018-12-25,2018-12-27,261.55,261.45,262.7342139,-0.100000001,2.425386567,,
2018-12-26,2018-12-28,257.3,261.9999998,258.5346238,4.699999809,2.569533032,,
2018-12-27,2018-12-29,261.45,262,264.6428103,0.550000012,2.569533032,,
2018-12-28,2018-12-30,262,262,264.1725976,0,2.569533032,,
2018-12-31,2019-01-02,262,258.8499999,263.8864334,-3.150000095,1.818653348,,
2019-01-01,2019-01-03,262,256.5999999,263.1512802,-5.400000095,2.712471198,,
2019-01-02,2019-01-04,258.85,258.85,261.3098663,0,1.299038106,,
2019-01-03,2019-01-05,256.6,262.7999998,259.4135493,6.199999809,1.299038106,,
2019-01-04,2019-01-06,258.85,260.75,261.940112,1.899999976,1.299038106,,
2019-01-07,2019-01-09,262.8,266.05,265.0505527,3.25,2.672545603,,
2019-01-08,2019-01-10,260.75,265.8000002,263.0473981,5.050000191,2.990401311,,
2019-01-09,2019-01-11,266.05,267.95,267.8706375,1.899999976,1.175797602,,
2019-01-10,2019-01-12,265.8,265.4,268.0707331,-0.400000006,1.175797602,,
2019-01-11,2019-01-13,267.95,270.8500001,269.4861762,2.900000095,1.175797602,,
2019-01-14,2019-01-16,265.4,272.0999998,267.5546366,6.699999809,3.562653505,,
2019-01-15,2019-01-17,270.85,272.35,271.5304762,1.5,0.803637563,,
2019-01-16,2019-01-18,272.1,274.7500001,272.1995588,2.650000095,1.463158684,,
2019-01-17,2019-01-19,272.35,274.8,272.5372809,2.450000048,1.463158684,,
2019-01-18,2019-01-20,274.75,273.1,275.0451711,-1.649999976,1.463158684,,
2019-01-21,2019-01-23,274.8,274.8,275.1292073,0,0.981495458,,
2019-01-22,2019-01-24,273.1,277.1,273.3409883,4,2.00748599,,
2019-01-23,2019-01-25,274.8,282.3999999,273.9549488,-7.599999905,3.897435054,,
2019-01-24,2019-01-26,277.1,282.1500002,276.9097018,-5.050000191,3.897435054,,
2019-01-25,2019-01-27,282.4,283.55,282.7208183,1.149999976,3.897435054,,
2019-01-28,2019-01-30,282.15,287.5999998,282.1923824,5.449999809,2.830341558,,
2019-01-29,2019-01-31,283.55,286.9500001,284.2350616,3.400000095,2.175047892,,
2019-01-30,2019-02-01,287.6,286.3,286.6764508,1.299999952,0.65,,
2019-01-31,2019-02-02,286.95,286.3,286.0706048,0.649999976,0.65,,
2019-02-01,2019-02-03,286.3,286.3,284.7731584,0,0.65,,
2019-02-04,2019-02-06,286.3,286.3,285.3237451,0,0,,
2019-02-05,2019-02-07,286.3,286,285.8632336,0.300000012,0.173205081,,
2019-02-06,2019-02-08,286.3,281.8999999,285.2338652,4.400000095,2.458319209,,
2019-02-07,2019-02-09,286,282.6500001,287.4298606,-3.349999905,2.458319209,,
2019-02-08,2019-02-10,281.9,284.3000001,280.893762,-2.400000095,2.458319209,,
2019-02-11,2019-02-13,282.65,285.7,282.5320294,-3.049999952,1.526706695,,
2019-02-12,2019-02-14,284.3,288.3500002,284.6695954,4.050000191,2.05689896,,
2019-02-13,2019-02-15,285.7,284.15,286.8530973,-1.549999952,2.12387225,,
2019-02-14,2019-02-16,288.35,286.75,288.4084498,-1.600000024,2.12387225,,
2019-02-15,2019-02-17,284.15,285.65,283.9191168,-1.5,2.12387225,,
2019-02-18,2019-02-20,286.75,288.4,287.4829683,1.649999976,1.384136313,,
2019-02-19,2019-02-21,285.65,288.6,285.753855,2.950000048,1.648484152,,
2019-02-20,2019-02-22,288.4,288.75,288.0704212,-0.349999994,0.175594229,,
2019-02-21,2019-02-23,288.6,289.55,288.5100992,-0.949999988,0.175594229,,
2019-02-22,2019-02-24,288.75,287.75,287.9002042,1,0.175594229,,
2019-02-25,2019-02-27,289.55,288.45,288.7287136,1.100000024,0.907377173,,
2019-02-26,2019-02-28,287.75,283.8499999,286.8913097,3.900000095,2.478574859,,
2019-02-27,2019-03-01,288.45,283.8500001,287.3655827,4.599999905,2.655811238,,
accuracy, down accuracy, acc with interval,,,1.467952358,,,
0.513056836,0.479365079,0.370967742,,,,,,
 ensemble, gradual, time steps, interval, layers, hidden_size, batch_size, iteration,
FALSE,TRUE,50,1,2,500,20,1000,
 avg_profit, avg_loss, max_profit, max_loss,,,,,
2.398053894,-2.136277601,15.25,-13.5,,,,,
